source_stop_id,target_stop_id,weight,mode,line,route_short_name,route_long_name,transfer,distance_meters,estimated_time_min,data_source
LTFRB_2416,LTFRB_2520,2.58,jeep,LTFRB_PUJ2552,,Molino-Zapote,False,323.21,2.58,gtfs
LTFRB_2417,LTFRB_2475,2.49,jeep,LTFRB_PUJ1600,,Tanza - Zapote (Las Pinas) via Aguinaldo Hi-way,False,298.11,2.49,gtfs
LTFRB_2417,LTFRB_2519,2.26,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,227.28,2.26,gtfs
LTFRB_2418,LTFRB_2476,2.23,jeep,LTFRB_PUJ1600,,Tanza - Zapote (Las Pinas) via Aguinaldo Hi-way,False,217.55,2.23,gtfs
LTFRB_2418,LTFRB_2518,2.23,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,217.55,2.23,gtfs
LTFRB_2419,LTFRB_2420,2.59,jeep,LTFRB_PUJ1601,,Tanza - Zapote (Las Pinas) via Aguinaldo Hi-way,False,327.79,2.59,gtfs
LTFRB_2419,LTFRB_2477,2.49,jeep,LTFRB_PUJ1600,,Tanza - Zapote (Las Pinas) via Aguinaldo Hi-way,False,298.11,2.49,gtfs
LTFRB_2419,LTFRB_2478,2.32,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,247.09,2.32,gtfs
LTFRB_242,LTFRB_241,2.67,jeep,LTFRB_PUJ2526,,Malabon Paco (Obando),False,350.5,2.67,gtfs
LTFRB_242,LTFRB_243,2.67,jeep,LTFRB_PUJ1473,,Monumento - Paco (Obando) via M.H. del Pilar,False,350.5,2.67,gtfs
LTFRB_2420,LTFRB_2419,2.59,jeep,LTFRB_PUJ1600,,Tanza - Zapote (Las Pinas) via Aguinaldo Hi-way,False,327.79,2.59,gtfs
LTFRB_2421,LTFRB_2478,2.26,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,227.28,2.26,gtfs
LTFRB_2421,LTFRB_2479,2.56,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,318.95,2.56,gtfs
LTFRB_2422,LTFRB_2479,2.36,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,257.14,2.36,gtfs
LTFRB_2422,LTFRB_2480,2.49,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,298.12,2.49,gtfs
LTFRB_2423,LTFRB_2480,2.39,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,267.28,2.39,gtfs
LTFRB_2423,LTFRB_2481,2.36,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,257.14,2.36,gtfs
LTFRB_2424,LTFRB_2481,2.19,jeep,LTFRB_PUJ1240,,Dasmarinas Resettlement Area - Baclaran via Coastal Rd.,False,207.96,2.19,gtfs
LTFRB_2424,LTFRB_2482,2.36,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,257.14,2.36,gtfs
LTFRB_2425,LTFRB_2426,3.05,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,464.39,3.05,gtfs
LTFRB_2425,LTFRB_2482,2.67,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,350.54,2.67,gtfs
LTFRB_2426,LTFRB_2425,3.05,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,464.39,3.05,gtfs
LTFRB_2426,LTFRB_2483,2.46,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,289.11,2.46,gtfs
LTFRB_2427,LTFRB_2483,2.28,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,233.51,2.28,gtfs
LTFRB_2427,LTFRB_2484,2.72,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,366.94,2.72,gtfs
LTFRB_2428,LTFRB_2484,2.32,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,244.63,2.32,gtfs
LTFRB_2428,LTFRB_2485,2.69,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,355.82,2.69,gtfs
LTFRB_2429,LTFRB_2485,2.6,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,329.45,2.6,gtfs
LTFRB_2429,LTFRB_2486,2.72,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,366.94,2.72,gtfs
LTFRB_243,LTFRB_242,2.67,jeep,LTFRB_PUJ2526,,Malabon Paco (Obando),False,350.5,2.67,gtfs
LTFRB_243,LTFRB_244,2.36,jeep,LTFRB_PUJ1473,,Monumento - Paco (Obando) via M.H. del Pilar,False,257.09,2.36,gtfs
LTFRB_2430,LTFRB_2486,2.65,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,344.7,2.65,gtfs
LTFRB_2430,LTFRB_2487,2.39,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,266.87,2.39,gtfs
LTFRB_2431,LTFRB_2430,3.24,jeep,LTFRB_PUB1183,,Pala - pala Dasmarinas Cavite - Navotas Terminal via Edsa,False,522.62,3.24,gtfs
LTFRB_2431,LTFRB_2487,2.35,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,255.75,2.35,gtfs
LTFRB_2431,LTFRB_2491,2.28,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,233.51,2.28,gtfs
LTFRB_2432,LTFRB_2488,2.43,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,277.5,2.43,gtfs
LTFRB_2432,LTFRB_2491,2.32,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,244.63,2.32,gtfs
LTFRB_2433,LTFRB_2432,3.53,jeep,LTFRB_PUB1183,,Pala - pala Dasmarinas Cavite - Navotas Terminal via Edsa,False,610.04,3.53,gtfs
LTFRB_2433,LTFRB_2488,2.65,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,344.7,2.65,gtfs
LTFRB_2433,LTFRB_2489,2.54,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,311.35,2.54,gtfs
LTFRB_2434,LTFRB_2435,2.8,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,389.18,2.8,gtfs
LTFRB_2434,LTFRB_2489,2.69,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,355.82,2.69,gtfs
LTFRB_2435,LTFRB_2434,2.8,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,389.18,2.8,gtfs
LTFRB_2435,LTFRB_2490,2.65,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,344.7,2.65,gtfs
LTFRB_2436,LTFRB_2437,3.46,jeep,LTFRB_PUB1014,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,589.33,3.46,gtfs
LTFRB_2436,LTFRB_2490,2.6,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,329.45,2.6,gtfs
LTFRB_2436,LTFRB_2492,2.54,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,311.35,2.54,gtfs
LTFRB_2437,LTFRB_2436,3.46,jeep,LTFRB_PUB1183,,Pala - pala Dasmarinas Cavite - Navotas Terminal via Edsa,False,589.33,3.46,gtfs
LTFRB_2437,LTFRB_2492,2.43,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,277.99,2.43,gtfs
LTFRB_2437,LTFRB_2493,2.46,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,289.11,2.46,gtfs
LTFRB_2438,LTFRB_2493,2.24,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,222.39,2.24,gtfs
LTFRB_2438,LTFRB_2494,2.2,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,211.27,2.2,gtfs
LTFRB_2439,LTFRB_2493,3.8,jeep,LTFRB_PUJ1240,,Dasmarinas Resettlement Area - Baclaran via Coastal Rd.,False,689.41,3.8,gtfs
LTFRB_2439,LTFRB_2494,2.35,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,255.75,2.35,gtfs
LTFRB_2439,LTFRB_2495,2.39,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,266.87,2.39,gtfs
LTFRB_244,LTFRB_243,2.36,jeep,LTFRB_PUJ2526,,Malabon Paco (Obando),False,257.09,2.36,gtfs
LTFRB_244,LTFRB_245,2.73,jeep,LTFRB_PUJ1473,,Monumento - Paco (Obando) via M.H. del Pilar,False,369.35,2.73,gtfs
LTFRB_2440,LTFRB_2495,2.24,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,222.39,2.24,gtfs
LTFRB_2440,LTFRB_2496,2.43,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,277.51,2.43,gtfs
LTFRB_2441,LTFRB_2496,2.28,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,233.51,2.28,gtfs
LTFRB_2441,LTFRB_2497,2.46,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,289.11,2.46,gtfs
LTFRB_2442,LTFRB_2497,2.5,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,300.23,2.5,gtfs
LTFRB_2442,LTFRB_2498,2.56,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,318.97,2.56,gtfs
LTFRB_2443,LTFRB_2444,2.81,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,393.11,2.81,gtfs
LTFRB_2443,LTFRB_2498,2.74,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,371.78,2.74,gtfs
LTFRB_2443,LTFRB_4244,2.79,jeep,LTFRB_PUB1014,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,387.83,2.79,gtfs
LTFRB_2444,LTFRB_2443,2.81,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,393.11,2.81,gtfs
LTFRB_2444,LTFRB_2517,2.57,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,322.47,2.57,gtfs
LTFRB_2445,LTFRB_2444,3.35,jeep,LTFRB_PUJ2442,,Treze Martirez Zapote (Las Pinas),False,555.4,3.35,gtfs
LTFRB_2445,LTFRB_2499,2.46,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,287.8,2.46,gtfs
LTFRB_2445,LTFRB_2517,2.32,jeep,LTFRB_PUJ1649,,Silang - Zapote (Las Pinas),False,247.11,2.32,gtfs
LTFRB_2446,LTFRB_2447,3.52,jeep,LTFRB_PUJ2443,,Treze Martirez Zapote (Las Pinas),False,605.06,3.52,gtfs
LTFRB_2446,LTFRB_2499,2.43,jeep,LTFRB_PUJ1649,,Silang - Zapote (Las Pinas),False,277.99,2.43,gtfs
LTFRB_2446,LTFRB_2500,2.56,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,318.97,2.56,gtfs
LTFRB_2447,LTFRB_2500,2.51,jeep,LTFRB_PUJ1649,,Silang - Zapote (Las Pinas),False,301.78,2.51,gtfs
LTFRB_2447,LTFRB_2501,2.46,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,286.65,2.46,gtfs
LTFRB_2447,LTFRB_4249,4.0,jeep,LTFRB_PUB1143,,"Dasmarinas - Plaza Lawton via E. Aguinaldo Highway, Roxas Blvd",False,750.55,4.0,gtfs
LTFRB_2447,LTFRB_4250,3.02,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,456.57,3.02,gtfs
LTFRB_2448,LTFRB_2501,2.16,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,198.57,2.16,gtfs
LTFRB_2448,LTFRB_2502,4.19,jeep,LTFRB_PUB1184,,Pala - pala Dasmarinas Cavite - Navotas Terminal via Edsa,False,806.7,4.19,gtfs
LTFRB_2448,LTFRB_2516,2.46,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,286.65,2.46,gtfs
LTFRB_2449,LTFRB_2502,2.53,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,309.67,2.53,gtfs
LTFRB_2449,LTFRB_2516,2.23,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,217.58,2.23,gtfs
LTFRB_245,LTFRB_244,2.73,jeep,LTFRB_PUJ2526,,Malabon Paco (Obando),False,369.35,2.73,gtfs
LTFRB_245,LTFRB_250,2.32,jeep,LTFRB_PUJ1473,,Monumento - Paco (Obando) via M.H. del Pilar,False,247.04,2.32,gtfs
LTFRB_2450,LTFRB_2502,2.46,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,287.8,2.46,gtfs
LTFRB_2450,LTFRB_2503,2.43,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,277.99,2.43,gtfs
LTFRB_2450,LTFRB_4531,3.11,jeep,LTFRB_PUJ2443,,Treze Martirez Zapote (Las Pinas),False,484.25,3.11,gtfs
LTFRB_2451,LTFRB_2503,2.43,jeep,LTFRB_PUJ1649,,Silang - Zapote (Las Pinas),False,277.52,2.43,gtfs
LTFRB_2451,LTFRB_2504,2.32,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,247.12,2.32,gtfs
LTFRB_2452,LTFRB_2504,2.26,jeep,LTFRB_PUJ1649,,Silang - Zapote (Las Pinas),False,227.31,2.26,gtfs
LTFRB_2452,LTFRB_2505,2.49,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,298.14,2.49,gtfs
LTFRB_2453,LTFRB_2505,2.46,jeep,LTFRB_PUJ1649,,Silang - Zapote (Las Pinas),False,287.8,2.46,gtfs
LTFRB_2453,LTFRB_2506,2.72,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,366.94,2.72,gtfs
LTFRB_2454,LTFRB_2506,2.67,jeep,LTFRB_PUJ1649,,Silang - Zapote (Las Pinas),False,350.56,2.67,gtfs
LTFRB_2454,LTFRB_2507,2.29,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,237.16,2.29,gtfs
LTFRB_2455,LTFRB_2507,2.32,jeep,LTFRB_PUJ1649,,Silang - Zapote (Las Pinas),False,247.12,2.32,gtfs
LTFRB_2455,LTFRB_2508,2.53,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,309.69,2.53,gtfs
LTFRB_2456,LTFRB_2508,2.46,jeep,LTFRB_PUJ1649,,Silang - Zapote (Las Pinas),False,287.8,2.46,gtfs
LTFRB_2456,LTFRB_2509,2.06,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,166.79,2.06,gtfs
LTFRB_2457,LTFRB_2510,2.02,jeep,LTFRB_PUJ1649,,Silang - Zapote (Las Pinas),False,155.67,2.02,gtfs
LTFRB_2457,LTFRB_2511,2.23,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,217.59,2.23,gtfs
LTFRB_2458,LTFRB_2512,2.13,jeep,LTFRB_PUJ1649,,Silang - Zapote (Las Pinas),False,189.03,2.13,gtfs
LTFRB_2458,LTFRB_2513,2.36,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,257.18,2.36,gtfs
LTFRB_2459,LTFRB_2513,2.28,jeep,LTFRB_PUJ1649,,Silang - Zapote (Las Pinas),False,233.51,2.28,gtfs
LTFRB_2459,LTFRB_2514,2.26,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,227.32,2.26,gtfs
LTFRB_246,LTFRB_247,2.24,jeep,LTFRB_PUJ1473,,Monumento - Paco (Obando) via M.H. del Pilar,False,222.39,2.24,gtfs
LTFRB_246,LTFRB_250,2.32,jeep,LTFRB_PUJ2526,,Malabon Paco (Obando),False,244.63,2.32,gtfs
LTFRB_2460,LTFRB_2461,2.26,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,227.32,2.26,gtfs
LTFRB_2460,LTFRB_2515,2.04,jeep,LTFRB_PUJ1649,,Silang - Zapote (Las Pinas),False,163.02,2.04,gtfs
LTFRB_2461,LTFRB_2460,2.26,jeep,LTFRB_PUJ1649,,Silang - Zapote (Las Pinas),False,227.32,2.26,gtfs
LTFRB_2461,LTFRB_2462,2.46,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,286.69,2.46,gtfs
LTFRB_2462,LTFRB_2461,2.46,jeep,LTFRB_PUJ1649,,Silang - Zapote (Las Pinas),False,286.69,2.46,gtfs
LTFRB_2462,LTFRB_2463,2.17,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,200.15,2.17,gtfs
LTFRB_2463,LTFRB_2462,2.17,jeep,LTFRB_PUJ1649,,Silang - Zapote (Las Pinas),False,200.15,2.17,gtfs
LTFRB_2463,LTFRB_2464,2.53,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,308.54,2.53,gtfs
LTFRB_2464,LTFRB_2463,2.53,jeep,LTFRB_PUJ1649,,Silang - Zapote (Las Pinas),False,308.54,2.53,gtfs
LTFRB_2465,LTFRB_2317,3.67,jeep,LTFRB_PUJ1240,,Dasmarinas Resettlement Area - Baclaran via Coastal Rd.,False,651.79,3.67,gtfs
LTFRB_2465,LTFRB_2318,2.48,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,293.98,2.48,gtfs
LTFRB_2465,LTFRB_2466,2.51,jeep,LTFRB_PUB1168,,Moonwalk - Plaza Lawton,False,301.66,2.51,gtfs
LTFRB_2466,LTFRB_2465,2.51,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,301.66,2.51,gtfs
LTFRB_2466,LTFRB_2467,2.85,jeep,LTFRB_PUB1168,,Moonwalk - Plaza Lawton,False,405.17,2.85,gtfs
LTFRB_2467,LTFRB_2466,2.85,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,405.17,2.85,gtfs
LTFRB_2467,LTFRB_2468,2.48,jeep,LTFRB_PUB1168,,Moonwalk - Plaza Lawton,False,293.98,2.48,gtfs
LTFRB_2468,LTFRB_2467,2.48,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,293.98,2.48,gtfs
LTFRB_2468,LTFRB_2469,3.57,jeep,LTFRB_PUB1168,,Moonwalk - Plaza Lawton,False,621.88,3.57,gtfs
LTFRB_2468,LTFRB_2470,4.86,jeep,LTFRB_PUB1014,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,1007.48,4.86,gtfs
LTFRB_2469,LTFRB_2468,3.57,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,621.88,3.57,gtfs
LTFRB_2469,LTFRB_2470,2.79,jeep,LTFRB_PUB1168,,Moonwalk - Plaza Lawton,False,385.96,2.79,gtfs
LTFRB_247,LTFRB_246,2.24,jeep,LTFRB_PUJ2526,,Malabon Paco (Obando),False,222.39,2.24,gtfs
LTFRB_247,LTFRB_248,2.79,jeep,LTFRB_PUJ1473,,Monumento - Paco (Obando) via M.H. del Pilar,False,387.64,2.79,gtfs
LTFRB_247,LTFRB_4910,2.92,jeep,LTFRB_PUJ2617,,Dampalit Hulo Palengke,False,425.93,2.92,gtfs
LTFRB_2470,LTFRB_2469,2.79,jeep,LTFRB_PUJ1240,,Dasmarinas Resettlement Area - Baclaran via Coastal Rd.,False,385.96,2.79,gtfs
LTFRB_2470,LTFRB_2471,2.88,jeep,LTFRB_PUB1014,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,414.53,2.88,gtfs
LTFRB_2470,LTFRB_2675,5.06,jeep,LTFRB_PUJ2457,,Alabang Baclaran via Coastal,False,1067.6,5.06,gtfs
LTFRB_2470,LTFRB_4513,3.61,jeep,LTFRB_PUB1168,,Moonwalk - Plaza Lawton,False,633.32,3.61,gtfs
LTFRB_2471,LTFRB_2469,3.66,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,648.37,3.66,gtfs
LTFRB_2471,LTFRB_2470,2.88,jeep,LTFRB_PUJ1240,,Dasmarinas Resettlement Area - Baclaran via Coastal Rd.,False,414.53,2.88,gtfs
LTFRB_2471,LTFRB_2472,2.59,jeep,LTFRB_PUB1014,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,325.91,2.59,gtfs
LTFRB_2471,LTFRB_4513,2.95,jeep,LTFRB_PUJ1831,,ALABANG - LAS PINAS,False,435.81,2.95,gtfs
LTFRB_2472,LTFRB_2471,2.59,jeep,LTFRB_PUJ1831,,ALABANG - LAS PINAS,False,325.91,2.59,gtfs
LTFRB_2472,LTFRB_2473,2.81,jeep,LTFRB_PUB1014,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,393.1,2.81,gtfs
LTFRB_2472,LTFRB_2520,3.3,jeep,LTFRB_PUJ1102,,Baclaran - Bahayang PAG-ASA Subd.,False,540.74,3.3,gtfs
LTFRB_2473,LTFRB_2416,1.92,jeep,LTFRB_PUJ2552,,Molino-Zapote,False,126.67,1.92,gtfs
LTFRB_2473,LTFRB_2472,2.81,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,393.1,2.81,gtfs
LTFRB_2473,LTFRB_2475,2.42,jeep,LTFRB_PUB1014,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,277.49,2.42,gtfs
LTFRB_2474,LTFRB_2410,3.18,jeep,LTFRB_PUJ2456,,Alabang Baclaran via Coastal,False,504.19,3.18,gtfs
LTFRB_2474,LTFRB_2411,2.34,jeep,LTFRB_PUJ1099,,Baclaran - Zapote (Las Pinas),False,253.32,2.34,gtfs
LTFRB_2474,LTFRB_2412,2.39,jeep,LTFRB_PUJ1100,,Baclaran - Zapote (Las Pinas),False,265.71,2.39,gtfs
LTFRB_2475,LTFRB_2416,2.46,jeep,LTFRB_PUJ1600,,Tanza - Zapote (Las Pinas) via Aguinaldo Hi-way,False,286.54,2.46,gtfs
LTFRB_2475,LTFRB_2417,2.49,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,298.11,2.49,gtfs
LTFRB_2475,LTFRB_2473,2.42,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,277.49,2.42,gtfs
LTFRB_2476,LTFRB_2418,2.23,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,217.55,2.23,gtfs
LTFRB_2476,LTFRB_2518,2.95,jeep,LTFRB_PUB1014,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,435.1,2.95,gtfs
LTFRB_2476,LTFRB_2519,2.09,jeep,LTFRB_PUJ1600,,Tanza - Zapote (Las Pinas) via Aguinaldo Hi-way,False,177.91,2.09,gtfs
LTFRB_2477,LTFRB_2419,2.49,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,298.11,2.49,gtfs
LTFRB_2477,LTFRB_2518,2.26,jeep,LTFRB_PUJ1600,,Tanza - Zapote (Las Pinas) via Aguinaldo Hi-way,False,227.28,2.26,gtfs
LTFRB_2478,LTFRB_2419,2.32,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,247.09,2.32,gtfs
LTFRB_2478,LTFRB_2421,2.26,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,227.28,2.26,gtfs
LTFRB_2479,LTFRB_2421,2.56,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,318.95,2.56,gtfs
LTFRB_2479,LTFRB_2422,2.36,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,257.14,2.36,gtfs
LTFRB_248,LTFRB_247,2.79,jeep,LTFRB_PUJ2526,,Malabon Paco (Obando),False,387.64,2.79,gtfs
LTFRB_248,LTFRB_249,2.23,jeep,LTFRB_PUJ1473,,Monumento - Paco (Obando) via M.H. del Pilar,False,217.5,2.23,gtfs
LTFRB_2480,LTFRB_2422,2.49,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,298.12,2.49,gtfs
LTFRB_2480,LTFRB_2423,2.39,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,267.28,2.39,gtfs
LTFRB_2481,LTFRB_2423,2.36,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,257.14,2.36,gtfs
LTFRB_2481,LTFRB_2424,2.19,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,207.96,2.19,gtfs
LTFRB_2482,LTFRB_2424,2.36,jeep,LTFRB_PUJ1240,,Dasmarinas Resettlement Area - Baclaran via Coastal Rd.,False,257.14,2.36,gtfs
LTFRB_2482,LTFRB_2425,2.67,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,350.54,2.67,gtfs
LTFRB_2482,LTFRB_2481,3.05,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,464.39,3.05,gtfs
LTFRB_2483,LTFRB_2426,2.46,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,289.11,2.46,gtfs
LTFRB_2483,LTFRB_2427,2.28,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,233.51,2.28,gtfs
LTFRB_2484,LTFRB_2427,2.72,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,366.94,2.72,gtfs
LTFRB_2484,LTFRB_2428,2.32,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,244.63,2.32,gtfs
LTFRB_2484,LTFRB_2485,3.5,jeep,LTFRB_PUB1014,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,600.45,3.5,gtfs
LTFRB_2485,LTFRB_2428,2.69,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,355.82,2.69,gtfs
LTFRB_2485,LTFRB_2429,2.6,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,329.45,2.6,gtfs
LTFRB_2486,LTFRB_2429,2.72,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,366.94,2.72,gtfs
LTFRB_2486,LTFRB_2430,2.65,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,344.7,2.65,gtfs
LTFRB_2487,LTFRB_2430,2.39,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,266.87,2.39,gtfs
LTFRB_2487,LTFRB_2431,2.35,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,255.75,2.35,gtfs
LTFRB_2488,LTFRB_2432,2.43,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,277.5,2.43,gtfs
LTFRB_2488,LTFRB_2433,2.65,jeep,LTFRB_PUJ1648,,Silang - Zapote (Las Pinas),False,344.7,2.65,gtfs
LTFRB_2489,LTFRB_2433,2.54,jeep,LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,False,311.35,2.54,gtfs
